ID;text
529;"
1. Det, som lysner over vangen,er det aftenrød?var monstro det svanesangen,som fra sundet lød?Blank kun står en gylden strime,slukkes den på ny?Hvad er denne brydningstime?skumring eller gry?
2. Derpå må I unge svare,det til eder staar,om af røret sig skal klaredag med krans om hår,om vort hjem igen skal svømmefrelst på tidens flod.og endnu sin ungdoms drømmese med kød og blod.
3. Atter stilles dansker-ættenfor en åben dør,ånden flyver over slettenlavt som aldrig før,kalder dånende til live,puster på hver gnist,at den bedste dag skal bliveden, der kom til sidst.
4. Hører det, I ungersvende!nu sig åbner vej,bedre tid står op af denne,hvis I svigter ej.Hører det, I danske piger!eders sag det er,uden eder dagen viger,vokser kun med jer.
5. Flokkes tæt da, Danmarks unge!ånden fandt på rådtil at høre, til at sjunge,vokse op til dåd,at engang I kan med ære,bort fra nattens sky,eders gamle moder bæreind i dagen ny!
"
530;"
1. Venner, hvor er vort fædreland dog kønt,hæderligt det mod alderdommen kæmper,alting endnu er sommerligt og grønt,skønt man påstår, vi skriver september,og alt det grønne gør mig glad,når kun jeg undta'r andemad.
2. Men dette grønt, om ænder det kan li',hører for os dog sikkert til det slemme,og er for det vel ingensteds man fri.gror det dog vist for frodigt herhjemme.Hver gang en strømning går i stå,det drømmer straks sig ovenpå -
3. dækker alt vand, som hvilende det ser,breder sig som et kistelåg derover,siger til bølgen: ""Rør dig ikke mer,for du synder dog mindst, når du sover!Bort med al uro, larm og kiv!se, her er grønhed, her er liv"".
4. Skal det da gro, til kraften slides op,hvile med fred, hvor livets storme tude,grønnes, til mer ej bøgen skyder knop,og til jordklodens saga er ude?Skal det som Norges fjelde ståog vise da, hvor Danmark lå?
5. Nej, vel ihjelslås ej det af en kniv,ild eller frost det dræber ingen sinde,dø kan det ej (det forudsætter liv),men des snarere kan det forsvinde.Bare lidt strømning ind deri,så er dets vælde helt forbi!
6. Andemad bort! den fordring bær' vi frem,den ingen sjæl ved noget godt vil skille,men det må leves - livet i vort hjem,og vi tåler ej mer, det står stille.Oprør vi priser ej - nej stop!men skål for dem, som rører op!
"
531;"
1. Det haver så nyligen regnet, det har stormet og pisket i vor lund.Frø af ugræs er føget over hegnet, åg på nakke og lås for vor mund. Årets løb har sin lov, der blev lyst i vor skov, ak, hvor kort, indtil alt er stormens rov.
2. Det har regnet - men regnen gav grøde, det har stormet - men stormen gjorde stærk.Som de tro'de, at skoven alt var øde, så de vårkraftens spirende værk. For de gamle, som faldt, er der ny overalt, de vil møde, hver gang der bliver kaldt.
3. Og de tro'de, at hjertebånd kan briste, og de tro'de, at glemmes kan vor ret!De skal vide, de aldrig ser de sidste, de skal vide, at ingen bliver træt. Thi som årene randt, sås det: båndene bandt, kræfter fødtes for kræfterne, som svandt.
4. De kan spærre med farver og med pæle, de kan lokke med løfter og med løn, - fælles sprog giver vore tanker mæle, fælles vilje gør kampdagen skøn.Nye stridsmænd skal der, nye stridsmænd skal her slutte kreds om den fane, vi har kær.
5. Ja - det haver så nyligen regnet, og de træer de drypper endnu, mangen eg er for uvejret segnet, men endda er vi frejdige i hu; viger ej ud af spor, for vi kender det ord: Det har slet ingen hast for den, som tror.
"
532;"
1. Vi sålde våra hemman och gav oss sedan ut,som fågelen bortflyger när sommaren tar slut.Han kommer en gång åter, när våren skrider fram,men vi får aldrig skåda vårt kära fosterland.2. Och när som vi kommo till den Liverpoolska hamnbegynte ångerns tårar så stritt att bryta fram.Det blev en hjärtans sveda i bröstet på var och en.Man talar blott om Sverige och om sitt förra hem.3. Vi packades tilsammans uti ett osunt kvav.Det var för oss att skåda liksom en öppen grav.Och födan som vi fraktat ifrån vår svenska jord,den blev oss nu förbjuden att taga med ombord.4. Och när vi hade seglat en vecka eller två,ett mörker däcket höljde och bredde sig därpå.Ej se varann vi kunde, knappt andas eller gå.Det var en gruvlig plåga för stora och för små.5. Nu blir en ömklig hunger, med sorg och gråt och gny,en jämmer som sig tränger till himlens höga sky.Och döden gruvligt härjar bland mänskorna ombord.Man ser de döda kastas i havets vilda flod.6. Och när vi äntligt strävat till främlingsstranden fram,då möter oss där kolera, där stupar mången man.Det var en ryslig jämmer bland kvinnor och bland män,ty alla lågo sjuka och bars i land i säng.7. O Herre Gud, bevara var mänska på vår jordfrån att sig ge i fara och tro kolp’törens ord.Min sång är kylningspulver för dem att taga in,som ämna emigrera och ha ett flyktigt sinn. 
"
533;"
1. Once a jolly swagman camped by a billabongunder the shade of a coolibah tree.And he sang as he sat and waited while his billy boiled:“You’ll come a’waltzing Matilda with me.”Waltzing Matilda, waltzing Matilda,you’ll come a’waltzing Matilda, with me.And he sang as he sat and waited while his billy boiled:“You’ll come a’waltzing Matilda with me.”2. Down came a jumbuck to drink at the billabong,up jumped the swagman, grabbed him with glee,and he sang as he shoved that jumbuck in his tuckerbag:“You’ll come a’waltzing Matilda with me.”Waltzing Matilda, waltzing Matilda,you’ll come a’waltzing Matilda with me.And he sang as he shoved that jumbuck in his tuckerbag:“you’ll come a’waltzing Matilda with me.”3. Up rode the squatter mounted on his thoroughbred,down came the troopers, one, two, three,“Whose that jolly jumbuck, you’ve got in your tuckerbag?“You’ll come a’waltzing Matilda with me.”Waltzing Matilda, waltzing Matilda,you’ll come a’waltzing Matilda with me.“Whose that jolly jumbuck, you’ve got in your tuckerbag?“You’ll come a’waltzing Matilda with me.”4. Up jumped the swagman, sprang into the billabong,“You’ll never catch me alive,” said he.And his ghost may be heard, as you pass by that billabong:“You’ll come a’waltzing Matilda with me.”Waltzing Matilda, waltzing Matilda,you’ll come a’waltzing Matilda with me.And his ghost may be heard, as you pass by that billabong:“You’ll come a’waltzing Matilda with me.”
"
535;"
1. Det lyder som et eventyr,et sagn fra gamle dage:en røvet datter, dybt begrædt,er kommen frelst tilbage!
2. Det sker, hvad som et drømmesynhar strålet for vor tanke!til sommer vajer Dannebrogigen på Dybbøl Banke!
3. Hvad knap vi turde hviske omi krogen mellem vennerforkyndes nu på dansk og tysksom løfteord af frænder.
4. Velkommen hjem til moders hus,vor søster, hjertenskære!Så bleg du blev i kæmpens favni striden for din ære!
5. Du sad i bolt og fangejerntil spot for vilde drenge.Seks tusind unge sønners livvar dine løsepenge!
6. Men du vil ingen sørgefest!Mens tåren øjet brænder,du skjuler stolt, hvad ondt du ledi hine bøddelhænder.
7. Du kommer klædt i hvidt og rødtog smiler os i møde.Hil dig, vor moders øjesten,i nytids morgenrøde!
"
536;"
1. Rejs jer, fordømte her på jorden,rejs dig du sultens slavehær!I rettens krater buldrer torden,nu er det sidste udbrud nær!Bryd kun fortids møre mur i stykker,slaveskare, der er kaldt;snart verdens grundvold sig forrykker,fra intet da vi bliver alt!//: Vågn til kamp af jer dvaletil den allersidste dyst,og Internationaleslår bro fra kyst til kyst. ://2. Ej nogen mægtig gud og kejser
og folkehøvding står os bi.Nej, selv til kampen vi os rejser,vor folkeret forlanger vi!For at knuse tyvene vi føder,for at fri vor bundne åndvi puste vil til essens gløderog smede med en senet hånd.Vågn til kamp ...
3. Vi knuges under stat og love,vi flås af skattens skarpe klo.Og pligtfri kan den rige sove- vor ret kan ingen steder gro.Lad os kaste åget af vor nakke!Lighed fordrer: pligt for ret!Med pligterne vi tog til takke,nu tager vi vor løn for det.Vågn til kamp ...
4. Ved ofringen til Mammons ærehar guldets konge aldrig haftet andet mål end det: at tærepå proletarens arbejdskraft.Denne bande ved vort slid og plagetil en mægtig rigdom kom,og når vi fordrer den tilbage,forlanger vi vor ejendom!Vågn til kamp ...
5. Med krigsbegejstring de os fylder,de konger, før vi skal i slag.Men voldens herrer væk vi skyllerpå masse-mytteriets dag.bær da strejkeånden ind i hæren!og på næste krigs signalvi siger nej til ""helte""-ærenog skyder hærens general!Vågn til kamp ...
6. Arbejdere i stad på landet:en gang skal verden blive vor.Den dovne snylter skal forbandetforjages fra den rige jord!Mange gribbe på vort blod sig mætter,lad os jage dem på flugt.Vor kamp en herlig tid forjætter,hvor solen altid stråler smukt.Vågn til kamp ...
"
537;"
1. Flyv højt, vor sang, på stærke vinger,flyv over bondeland og by,flyv så langt, som livets klokke klinger,og bring budskab om dagens gry,meld om håb, hvor forsagte græder,og slå trygt mellem hjerter bro,knyt til vor fane held og hæder,giv dem, som tvivler, klippetro!//: Over bjerg, over daleskal du flyve i dag,thi Internationalegår til kamp for folkets sag. ://
2. Flyv over Danmarks gamle havemed krigerærens rustne hegn,lad det lyde ved de faldnes grave,at vor fane er fredens tegn.Bær dem ud, tidens friske tonerover vaklende vangeled;hvor verden skælver bag kanoner,er du et krav om broderfredOver bjerg, over dale ...
3. Flyv højt, vor sang, og kald til mødehvert folk, der på sin fremtid tror,få de unge hjerter til at glødeved det mægtige verdenskor;livets bud skal du os fortælle,syng det ind i de tusind hjem:De gamle tanker dør af ælde;men ny og bedre spirer frem!Over bjerg, over dale ...
"
538;"
1. Snart dages det, brødre, det lysner i øst,til arbejdet fremad i kor!Man håner den fattiges eneste trøst:Vor ret til at leve på jord.Man deler vor frihed, beskærer vort brød.Til arbejdet, liv eller død!2. Årtusinders åg på vor nakke blev lagt,vi bar det og tav i vor nød,men er vi de mange, så være det sagt:Vi fordrer det daglige brød.Samdrægtige går vi i sorg og i nødtil arbejdet, liv eller død!3. Til trælle i sind og til slaver af guldden voksende slægt fostres frem,og jorden så aldrig så usselt et kuldsom det, der på den nu har hjem,thi lykken må visne ved tryglen om brød.Til arbejdet, liv eller død!4. Vor arne er kold, og vort hjem kun et skjulfor trængsler og tvedragt og savn,vor idræt man fængsler i bur som en fuglog kaster foragt på vort navn.Os levnes kun hadets den ulmende glød.Til arbejdet, liv eller død!5. Rigmændene fodres ved arbejder-slid,og præsterne fører os fremtil pøle af svovl på den yderste tid,om ikke vi ofrer til dem.Vi bygger en guldgrav, tyranner! for brød.Til arbejdet, liv eller død!6. Det knager i samfundets fuger og bånd,lad falde, hvad ikke kan stå!Men ræk mig, o broder, din barkede hånd,før i løgn og i sult vi forgå,en bygning vi rejser til skærm i vor nød.Til arbejdet, liv eller død!
"
539;"
1. Jeg bærer med smil min byrde,jeg drager med sang mit læs,jeg er som den vilde hyrde,der genner sit kvæg på græs.2. Se, duggen driver fra nordenhen over det bøjede korn,mens solen stiger af jordenimellem oksernes horn!3. Jeg ser over tindrende markerog langt mod den blånende fjord,jeg stirrer på sejlende arker,men finder ej tolkende ord.4. Jeg slænger skalmejen for munden,jeg trækker så lang dens lyd,at kilderne klukker i lunden,og bukkene bræger af fryd!5. Hvor kan I dog gruble og græde,så længe Guds himmel er blå!Mit hjerte skælver af glæde,blot duggen dynker et strå.
"
542;"
1. Danmark for folket -det klinger og gror,det er de stærke,de sejrende ord.Hver den, der virker med evne og ånd,og hver og en, der skaber med den barkede hånd,hver den, der ærligt i arbejdets flidvil bygge op den nye dag, den nye folkets tid.Plads for dem alle, plads for alle, der vilDanmark for folket.2. Danmark for folket -fra hytte til husstærkt skal det stigesom vårvindens sus,nynne sin sang, hvor maskinerne slår,og nynne ud, hvor muldens mænd langs agrene går,synge ved disk og ved pult på kontor,og storme ud til havets mænd langs skibes kølvandsspor.Plads for dem alle, plads for alle, der vilDanmark for folket.3. Danmark for folket -det klinger fra Nord,plads for os alleved samfundets bord.Kamp imod dem, der vil storme og slåde friheds lyse skanser, som vort folk bygger på.Plads for hver tanke, der levende gror,det er vor stærke tone i det store verdenskor.Plads for dem alle, plads for alle, der vilDanmark for folket.
"
545;"
1. Gribe efter blanke ting vil hvert et grådigt lille barn. Binde andre med en ring gør man som helbefarn. Tænk, hvor har man stået tit og delt et vindus paradis. Helle, helle det er mit! Og livet går på samme vis:Man binder os på mund og hånd, med vanens tusen stramme bånd, og det er besværligt at flagre sig fri. Vi leger skjul hos en, som ved at skærme os mod ensomhed med søde kontrakter vi luller os i. Kunne vi forbyde de tre ord: jeg lover dig var vi vist i kærlighed på mere ærlig vej.De ord, vi svor med hånd og mund, de gælder kun den korte stund, til glæden er borte og alting forbi.
2. Kærlighed og ægteskab, hvad kommer de hinanden ved? Kedsomhedens tomme gab, til kæben går af led. Elskov er den vilde blomst: I gartnerhænder går den ud. Skærmet får den sin bekomst, men blomstrer hedt i storm og slud.Man binder os på mund og hånd, med vanens tusen stramme bånd, men ingen kan ejes. Vi flagrer os fri. I alle kærtegn er en flugt de røde sansers vilde flugt fra pligternes tvungne fortrampede sti. Du må ikke eje mig. Jeg ejer ikke dig. Alle mine kys er ikke ja og ikke nej.De ord vi svor med hånd og mund de gælder kun den svimle stund, det netop er kysset fra dig jeg ka li.
3. Møde hvad der venter os, og ingen ve hvordan det går. Bære skæbnen uden trods, hva der så forestår. Glad ved hver en venlighed, men uden tro, at det blir ved. Søge fred, idet vi ved at vi har ingen krav på fred.Man binder os på mund og hånd, men man kan ikke binde ånd, og ingen er fangne, når tanken er fri. Vi har en indre fæstning her, som styrkes i sit eget værd, når bare vi kæmper for det, vi ka li. Den, som holder sjælen rank, ka aldrig blie træl. Ingen ka regere det, som vi bestemmer sel.Det lover vi med hånd og mund, i mørket før en morgenstund, at drømmen om frihed blir aldrig forbi.
"
546;"
1. Man si’r, at når våbnene taler,så tier, o muser, I ni!I gør ingen kunst af at tie.I kryber forskræmte i hi.
||: O snaksomme søstre – da krævesen muse endnu: nummer ti. :||
2. Jeg er DEN TIENDE MUSE.Jeg har min beskedne gesjæft .Jeg står for en kunstart, som kræveren ret ualmindelig tæft,
||: den fineste kunst her i verden:kunsten at holde sin kæft . :||
3. Vi lever i utrygge tider,hvor ord kun har ringe værdi.I dag et højtideligt løfte,i morgen fornægtet, forbi.
||: Næh, ord er en tvivlsom valutaat sætte sin sparemønt i. :||
4. Alt dét, vi behøver at sige,er tanker, hvor tvivl står på vagt.Kulturfællesskabet beror pådet underforståedes magt.
||: De kræft er, som binder os sammen,er just: hvad der ikke blir sagt. :||
5. For jeg er DEN TIENDE MUSEog dén, på hvis kunst det beror,om ånden skal overvintre,kulturen igen stå i flor.||: Jeg mener ... De véd det jo ... dette,som ikke kan siges med ord. :||
"
